"URL","Artist","Hometown","Tags","Description","Youtube Link"
"http://do512.com/c/sx2013/bands/the-melismatics","The Melismatics","Minneapolis",,"Those searching for the meaning of Rock in 2006 need look no further than ""Turn It On"" by The Melismatics. A swaggering, super-tight pop band fronted by Ryan Smith, The Melismatics take their own modern vision and sterling hooks and tumble them around with the best aspects of the classics. While reference points stretch from Big Star, Husker Dü, The Kinks, and Supergrass, to Devo and AC/DC, the catchy and euphoric noise of The Melismatics is theirs alone. Turn It On was produced by Ed Ackerson (Polara, Golden Smog, Limbeck) at Flowers Studio in Minneapolis. Ryan Smith (vocal, guitar), Mark Wade (vocals, bass), and Ron Caron (drums, percussion) are joined by new Melismatic Pony Hixon-Smith (synth, guitar). Pony, who has played with numerous bands including Mark Mallman and The Hundred Flowers, brings a unique set of indie rock influences and a killer stage presence to the Melismatics. Her contributions have helped push the intensity of the band's sound to wicked new levels. Like great Minneapolis guitar bands before them, The Melismatics create a refreshing mix of energy and hooks, irony and heart, weirdness and melody. The Melismatics will be touring nationally in support of the new EP this winter and spring.","http://www.youtube.com/e/L6i3ylzqsNE?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/lisa-germano","Lisa Germano",,,"After years playing violin as a session musician with the likes of John Mellancamp, Indigo Girls and Bob Dylan, Germano embarked on a solo career in 1991 with the understated but occasionally brilliant On the Way Down From the Moon Palace on her own label, which led to a deal with Capitol, who released her second album. Although Happiness was a massive step up in terms of confidence and songwriting, troubles at the label led to her buying back the rights. She turned out to be not just a great musician (she plays most of the instruments: piano, guitar, percussion and tape effects, as well as her trademark violin) and a wittily melancholy if kooky songwriter (‘I Love A Snot’, indeed), but a phenomenal arranger whose innovation and breadth of expression is comparable to PJ Harvey at her tape-mangling best. Solo releases On the Way Down From the Moon Palace – Major Bill Records, 1991 Happiness (CD) – Capitol Records, 1993/4AD Records, 1994 Inconsiderate Bitch (EP) – 4AD, 1994 Geek the Girl (CD) – 4AD, 1994 Excerpts From a Love Circus (CD) – 4AD, 1996 Slush (with OP8) – Thirsty Ear Recordings, 1997 Slide (CD) – 4AD, 1998 Concentrated (CD) – self-released, 2002 Rare, Unusual or Just Bad Songs (CD) – self released, 2002 Lullaby for Liquid Pig (CD) – Ineffable/ARTISTdirect, 2003 In the Maybe World (CD) – Young God Records – 2006 Magic Neighbor (CD) – Young God Records – 2009 [1","http://www.youtube.com/e/ohldk_DzcLk?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/freedy-johnston-","Freedy Johnston","AUSTIN, Texas, US Tags: singer-songwriter, folk, alt-country","singer-songwriter, folk, alt-country","Freedy Johnston (born 1961) is a New York City-based singer-songwriter originally from Kinsley, Kansas. Johnston’s first album, ""The Trouble Tree"" was released in 1990, and features the guitar playing of the roots musician and author, David Hamburger. Johnston sold some of his family’s farmland to finance the recording of his second album, Can You Fly (an event he wrote about in a song on that album, ""Trying to Tell You I Don’t Know""). Johnston followed up with his 1994 major label debut This Perfect World, which received rave reviews and led to Rolling Stone Magazine naming him ""songwriter of the year"". That album also spawned a minor alternative hit with the song ""Bad Reputation"". Johnston’s songs are often about troubled loners, and cover topics like heartbreak, alienation and disappointment. Known for the craftsmanship of his songs, he has sometimes been called a ""songwriter’s songwriter"". He has contributed songs to the soundtracks for movies including Kingpin and Things to Do in Denver When You’re Dead. Johnston and fellow musicians Jay Moran, James ""Pie"" Cowan, Duke Erikson, and Butch Vig perform occasional shows as a covers band called ""The Know-It-All Boyfriends."" Johnston is reportedly going to release a double-album called ""Rain on the City"" in 2007. Listen at Last.fmBorn in Kinsley, Kansas, Freedy Johnston appeared on the scene seemingly out of nowhere in 1992 with his breakthrough album ‘Can You Fly’. Several successful records later, the former resident of Madison, New York City, Nashville and Wichita has taken up residency in Austin, Texas to write and record for his next project and make music with his friends. Discography: The Trouble Tree (1990) Can You Fly (1992) Unlucky (1993) This Perfect World (1994) Never Home (1997) Blue Days, Black Nights (1999) Live at 33 1/3 (2000) Right Between The Promises (2001) The Way I Were – 4 track demos 1986-1992 (2004) Live at McCabe’s Guitar Shop (2006) Rain on the City (TBA)","http://www.youtube.com/e/GBpIklHm-Cs?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/white-girl","White Girl","Kansas City, MO",,"White Girl is the brain-child of Martin Bush, a dance infused pop romp through eternal fields of post punk grasses and rolling new wave hills. He is joined by Marc Pepperman (the Republic Tigers), Nick Organ (Beautiful Bodies, Various Blonde), Skyler McClun, and Matt Epstein.",
"http://do512.com/c/sx2013/bands/we-are-voices","We Are Voices","Kansas City",,"Rock/Indie Band Kansas City, MO","http://www.youtube.com/e/SG2O208nIAs?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/vertigone-and-trystyl","Vertigone & Trystyl",,,,
"http://do512.com/c/sx2013/bands/deco-auto","Deco Auto","Kansas City, MO",,"Deco Auto brings a much-needed straightforward power pop sound to Kansas City. Includes former and current band members from: The Threes, Armchair Martian, Dolls on Fire, Knee Jerk, Drew Black & Dirty Electric, and The Straight Ups. This isn’t the clean power pop of Elvis Costello (but they do like that guy). It’s a crunchier, louder sound – more along the lines of Superdrag, Lemonheads, Buzzcocks, Superchunk, & Oranger. The band has released its first EP, “Past Mistakes and Hauntings.” It is available at http://decoautokc.bandcamp.com.",
"http://do512.com/c/sx2013/bands/drew-black-and-dirty-electric","Drew Black and Dirty Electric","Kansas City",,"Drew Black and Dirty Electric takes a dark, sensual approach to its music, intense and raw. The four-piece group is the brainchild of Drew Black (formerly of The Belated), who wrote and released his solo album Wanderlust in early 2012. Soon after, Black enlisted bassist Terra Peal (The Quivers), drummer Michelle Bacon (Deco Auto, Dolls on Fire) and multi-instrumentalist Zach Hodson (Dolls on Fire) to add ferociousness and immediacy to his songs. The music stimulates and drives, in the same way that Queens of the Stone Age propels through each song. At the same time, songs are tinged with a Bowie-esque sexuality from Black’s lyrical delivery, the sparing guitar licks, and abrupt but compelling rhythmic patterns.",
"http://do512.com/c/sx2013/bands/eyelit","Eyelit","Saint Joseph, MO",,"Eyelit is an Alternative/Folk band based out of Saint Joseph, Missouri. They formed in early 2008 after Austin and Dansare played and sang together on a whim… the feel and blend was natural, so they stuck with it. With Austin’s songwriting abilities, and Dansare’s haunting and pure voice, it created a fine match. They released their first album (Elephant EP) in early 2010, which had some success and inspired them to create a full-length album. In mid 2011, they set out to create a full-length album (The Woe Dies) that more fit their musical taste (such as Bob Dylan, Nick Drake, Elliot Smith, Iron & Wine, Bon Iver, Bright Eyes, Andrew Bird… to name a few).",
"http://do512.com/c/sx2013/bands/tiny-horse","Tiny Horse","Kansas City, MO",,,"http://www.youtube.com/v/lIMgelkvQX4&hl=en_US&fs=1&color1=0x2b405b&color2=0x6b8ab6"
"http://do512.com/c/sx2013/bands/spirit-is-the-spirit","Spirit Is The Spirit",,,,
"http://do512.com/c/sx2013/bands/six-percent","Six Percent","Kansas City, MO",,"Hailing from Kansas City, Missouri, Six Percent has been infecting fans with their trombone-laden punk rock since reforming in 2010. Having their music compared to Rise Against and Bad Religion with a brass section, they also add a commanding vocal presence with aggressive hooks and harmonies. Six Percent has shared the stage with several national touring acts, including Smashing Pumpkins, 311, The Mighty Mighty Bosstones, Slipknot and Norma Jean. Six Percent is currently promoting their latest release entitled The Years EP and is already planning a follow-up release in late 2013. The Years EP is available on iTunes and in streaming audio on Bandcamp and Spotify.","http://www.youtube.com/e/fBPU3RFyaik?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/shes-a-keeper","She's a Keeper",,,,"http://www.youtube.com/e/lAXYxe6tD2o?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/the-rumblejetts","The Rumblejetts","Kansas City, MO",,"The Lord said, “Let there be rockabilly.” And then He created the Rumblejetts. MOTOR HONEY is now available! Get it!! For the past 14 years the Rumblejetts have been spreading the rockabilly gospel. The Rumblejetts have released 2 cd’s, both recorded at the legendary Sun studio in Memphis Tennessee. the trio was honored to play the 50th anniversary of rock and roll at Sun studio with Scotty Moore, DJ Fontana, Billy Swan, Sam the Sham, Issac Hayes and several other legendary Sun recording artists. In 2005 the Rumblejetts released “Roostina” and ”Cool Down Baby” in 2006. both have had rave reviews by magazines such as Ol’ Skool Rodz, Rockabilly magazine, Blue Suede News, Atomic & Classic styles. Rumblejetts albums are sold on amazon, itunes, napster, cd baby, best buy and raucous records. The trio has developed a strong following in the kustom car kulture playing numerous events thru the years for the hot rod enthusiast’s. in 2007 the Rumblejetts opened for the Stray Cats!! and in 2003 Dwight Yoakum. also in ’07 the Rumblejetts were selected as a finalist on CBS’s early show in New York, “Living Room Live”. the video “One step away from heartache” appeared numerous times on network television and played live when CBS traveled to Kansas City for the summer in the city tour. In 2006 the band made the top 10 on CMT’s studio 330 nationwide contest. The Rumblejetts perform with high energy sets and antics! They have a strong commitment to their music and love performing.",
