EventNum,Description,Title,Venue,Artists,Start Time,End Time,Street Address,City,State,Zip,URL,RSVP URL,Tags,Date,Day,Month,Day,Year,Start Time,Start Period,Start Hour,Start Minute,End Time,End Period,End Hour,End Minute,Venue+Address,Addres (Working),Street,City,State,Zip,Tags,Tags (Working),Consol. Event ID
478,Japan Preview Day Show (AFHC & Japan Nite),Lite,The Grackle,"LITE | LITE are a fourpiece instrumental rock band formed in Japan in 2003. The band are known for their thrilling and emotional compositions, progressive, edgy riffs and complex rhythms. Their explosive live show and tireless touring in the US, Europe and Asia along with worldwide album releases have brought acclaim from all quarters. The band have released three full length albums and several EPs including ""Illuminate"" (2010 recorded by John McEntire) and 2012's ""Past Present Future"" which featured …",2013-03-14 17:05:00',2013-03-14 17:20:00',1700 E 6th St ,Austin,TX,78702,http://austin2013.sched.org/event/e90c3d835218292532e91d278dce3d23,-0,"Band, Unofficial","Thursday March 14, 2013 5:05pm - 5:20pm",Thursday,3,14,2013,5:05pm,pm,17,5,5:20pm,pm,17,20,"The Grackle (1700 E 6th St Austin, TX 78702)","1700 E 6th St Austin, TX 78702",1700 E 6th St ,Austin,TX,78702,"The Grackle (1700 E 6th St Austin, TX 78702), Band, Unofficial","Band, Unofficial",#N/A
487,Japan Preview Day Show (AFHC & Japan Nite),Pirates Canoe,The Grackle,"Pirates Canoe | The beginning of Pirates Canoe was when Sara, a Buddhist monk/mandolin player, happened to walk into a baseball bar in the middle of Kyoto, Japan. That’s where she met Kanako, carrying a fiddle case and drinking beer. The very next day, the two heard the singing of Reika in another Kyoto bar. Thus was the band born—Instruments, voice, bars and alcohol. Although their meeting was fortuitous, the three girls soon found that their musical tastes were eerily similar—bluegrass, Irish, English a…",2013-03-14 17:30:00',2013-03-14 17:55:00',1700 E 6th St ,Austin,TX,78702,http://austin2013.sched.org/event/56e0652c1f1d63e8baa86577fa3ece1f,-0,,"Thursday March 14, 2013 5:30pm - 5:55pm",Thursday,3,14,2013,5:30pm,pm,17,30,5:55pm,pm,17,55,"The Grackle (1700 E 6th St Austin, TX 78702)","1700 E 6th St Austin, TX 78702",1700 E 6th St ,Austin,TX,78702,-0,,#N/A
509,Japan Preview Day Show (AFHC & Japan Nite),Charan Po Rantan,The Grackle,"Charan Po Rantan | Momo: Vocal | Koharu: Accordion “Charanporantan” means sloppy or irresponsible in Japanese, and obviously the name of this freewheeling sister duo is a wordplay of the phrase. 19 year old vocalist, Momo, and 23 year old accordion player, Koharu formed CHARANPORANTAN in 2009, and have gone on to win several awards. Their music is a melting pot of Chanson, Gypsy music, popular Japanese music from the 50s60s, etc. The young duo’s live performances at live venues as well as street p…",2013-03-14 18:10:00',2013-03-14 18:35:00',1700 E 6th St ,Austin,TX,78702,http://austin2013.sched.org/event/288730f0edd1b4374403c47b36b7bf8e,-0,,"Thursday March 14, 2013 6:10pm - 6:35pm",Thursday,3,14,2013,6:10pm,pm,18,10,6:35pm,pm,18,35,"The Grackle (1700 E 6th St Austin, TX 78702)","1700 E 6th St Austin, TX 78702",1700 E 6th St ,Austin,TX,78702,-0,,#N/A
523,Japan Preview Day Show (AFHC & Japan Nite),Kao=S,The Grackle,"Kao=S | Kaori Kawabuchi (Vocal/ Japanese sword performance) | Shuji Yamagiri (Vocal/Guitar) | Jack (TsugaruSyamisen) | Daisuke Kaminaga (Shakuhachi) A band from Japan which creates an extremely original performance of beauty, passion. They perform songs with TsugaruSyamisen, Shakuhachi, and Acoustic Guitar, twin vocal of man and woman,and Japanesesword performance by Kaori.Their style is a fusion of Japanese tradition and modern rock music. Kaori, Jack and Shuji started Kao=S in April 2011 in Toky…",2013-03-14 18:45:00',2013-03-14 19:10:00',1700 E 6th St ,Austin,TX,78702,http://austin2013.sched.org/event/00e9a5c3660c97c915bfa207c93dfc9d,-0,,"Thursday March 14, 2013 6:45pm - 7:10pm",Thursday,3,14,2013,6:45pm,pm,18,45,7:10pm,pm,19,10,"The Grackle (1700 E 6th St Austin, TX 78702)","1700 E 6th St Austin, TX 78702",1700 E 6th St ,Austin,TX,78702,-0,,#N/A
96,Lucy's South by South Austin Fried Chicken Revival,David Pulkingham,Lucy's Fried Chicken,David Pulkingham,2013-03-13 12:00:00',2013-03-13 13:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/052b047afb9f65d30731db7e939c2ee1,-0,,"Wednesday March 13, 2013 12:00pm - 1:00pm",Wednesday,3,13,2013,12:00pm,pm,12,0,1:00pm,pm,13,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
129,Lucy's South by South Austin Fried Chicken Revival,Brennen Leigh,Lucy's Fried Chicken,Brennen Leigh,2013-03-13 13:00:00',2013-03-13 14:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/915802dc181982090544e149a954236a,-0,,"Wednesday March 13, 2013 1:00pm - 2:00pm",Wednesday,3,13,2013,1:00pm,pm,13,0,2:00pm,pm,14,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
150,Lucy's South by South Austin Fried Chicken Revival,Darden Smith,Lucy's Fried Chicken,Darden Smith,2013-03-13 14:00:00',2013-03-13 15:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/d3a1561019d25dc38dfe5ea35c90b136,-0,,"Wednesday March 13, 2013 2:00pm - 3:00pm",Wednesday,3,13,2013,2:00pm,pm,14,0,3:00pm,pm,15,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
174,Lucy's South by South Austin Fried Chicken Revival,Cary Hudson,Lucy's Fried Chicken,Cary Hudson,2013-03-13 15:00:00',2013-03-13 16:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/496c18e1e702eed0141fb69ce12a0440,-0,"Band, Unofficial","Wednesday March 13, 2013 3:00pm - 4:00pm",Wednesday,3,13,2013,3:00pm,pm,15,0,4:00pm,pm,16,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704), Band, Unofficial","Band, Unofficial",#N/A
208,Lucy's South by South Austin Fried Chicken Revival,Rosie Flores,Lucy's Fried Chicken,Rosie Flores | Durango Rose Records,2013-03-13 16:00:00',2013-03-13 17:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/9a62dff493da72f45620fe519442e763,-0,"Band, Unofficial","Wednesday March 13, 2013 4:00pm - 5:00pm",Wednesday,3,13,2013,4:00pm,pm,16,0,5:00pm,pm,17,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704), Band, Unofficial","Band, Unofficial",#N/A
225,Lucy's South by South Austin Fried Chicken Revival,Alejandro Escovedo,Lucy's Fried Chicken,Alejandro Escovedo,2013-03-13 17:00:00',2013-03-13 18:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/817b0fadef7641cfeb9c770a940608a9,-0,"Band, Unofficial","Wednesday March 13, 2013 5:00pm - 6:00pm",Wednesday,3,13,2013,5:00pm,pm,17,0,6:00pm,pm,18,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704), Band, Unofficial","Band, Unofficial",#N/A
334,Lucy's South by South Austin Fried Chicken Revival,Tony Scalzo,Lucy's Fried Chicken,Tony Scalzo,2013-03-14 12:00:00',2013-03-14 13:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/2efeae1967e2b2142ac66fdbeaa110fb,-0,,"Thursday March 14, 2013 12:00pm - 1:00pm",Thursday,3,14,2013,12:00pm,pm,12,0,1:00pm,pm,13,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
350,Lucy's South by South Austin Fried Chicken Revival,Henry Wagons,Lucy's Fried Chicken,"Henry Wagons | Henry Wagons, recently named one of Melbourne’s Top 100 Most Influential People, is unanimously lauded as one of Australia’s greatest and most entertaining performers. Along with his rare charisma he offers heavy doses of stomping outlaw country rock, irresistible crooning and classic songwriting. Henry could never be named a shrinking violet. While many other frontmen take gentle place in the calm of a shady palm tree and sing humble acoustic love songs on their solo debut, the Melbourne bo…",2013-03-14 13:00:00',2013-03-14 14:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/c62c124ac22de1771971df2443ce0ba0,-0,,"Thursday March 14, 2013 1:00pm - 2:00pm",Thursday,3,14,2013,1:00pm,pm,13,0,2:00pm,pm,14,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
374,Lucy's South by South Austin Fried Chicken Revival,Charlie Faye,Lucy's Fried Chicken,Charlie Faye,2013-03-14 14:00:00',2013-03-14 15:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/19ccae7f580e51686c3da29981848f36,-0,"Band, Unofficial","Thursday March 14, 2013 2:00pm - 3:00pm",Thursday,3,14,2013,2:00pm,pm,14,0,3:00pm,pm,15,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704), Band, Unofficial","Band, Unofficial",#N/A
410,Lucy's South by South Austin Fried Chicken Revival,Steve Forbert,Lucy's Fried Chicken,Steve Forbert,2013-03-14 15:00:00',2013-03-14 16:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/7d10e650cf733deeefd9657afa6b083c,-0,"Band, Unofficial","Thursday March 14, 2013 3:00pm - 4:00pm",Thursday,3,14,2013,3:00pm,pm,15,0,4:00pm,pm,16,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704), Band, Unofficial","Band, Unofficial",#N/A
440,Lucy's South by South Austin Fried Chicken Revival,"Out of our Tree, Ft. Tim Easton and Megan Palmer",Lucy's Fried Chicken,"Tim Easton | Tim Easton is a singer/songwriter from Akron, Ohio who lives in Nashville, TN. In February 2013, he finished recording a new album produced by BRAD JONES/ROBIN EATON, who produced his debut, SPECIAL 20. | New West Records has just released BEFORE THE REVOLUTION, THE BEST OF 19982011. | He will be performing at SXSW with MEGAN PALMER.http://timeaston.com | Megan Palmer | Out Of Our Tree",2013-03-14 16:00:00',2013-03-14 17:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/5c5b060bbb2b21621fafede36bc90f2c,-0,,"Thursday March 14, 2013 4:00pm - 5:00pm",Thursday,3,14,2013,4:00pm,pm,16,0,5:00pm,pm,17,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
634,Lucy's South by South Austin Fried Chicken Revival,Johanna Devine,Lucy's Fried Chicken,Johanna Devine,2013-03-15 12:00:00',2013-03-15 13:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/4626313d559f47cbeec57471cac502d8,-0,,"Friday March 15, 2013 12:00pm - 1:00pm",Friday,3,15,2013,12:00pm,pm,12,0,1:00pm,pm,13,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
664,Lucy's South by South Austin Fried Chicken Revival,The Dynaphonics,Lucy's Fried Chicken,The Dynaphonics,2013-03-15 13:00:00',2013-03-15 14:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/660e8358d5defdb0d274479706d5fa3d,-0,,"Friday March 15, 2013 1:00pm - 2:00pm",Friday,3,15,2013,1:00pm,pm,13,0,2:00pm,pm,14,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
680,Lucy's South by South Austin Fried Chicken Revival,Freedy Johnston,Lucy's Fried Chicken,Freedy Johnston | http://freedyjohnston@gmail.com,2013-03-15 14:00:00',2013-03-15 15:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/2fbcf108a9c9f30282cb918403801268,-0,"Band, Unofficial","Friday March 15, 2013 2:00pm - 3:00pm",Friday,3,15,2013,2:00pm,pm,14,0,3:00pm,pm,15,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704), Band, Unofficial","Band, Unofficial",#N/A
707,Lucy's South by South Austin Fried Chicken Revival,Jon Dee Graham,Lucy's Fried Chicken,Jon Dee Graham,2013-03-15 15:00:00',2013-03-15 16:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/afa3ba261192c6ce9dffb5be29c028b9,-0,,"Friday March 15, 2013 3:00pm - 4:00pm",Friday,3,15,2013,3:00pm,pm,15,0,4:00pm,pm,16,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
743,Lucy's South by South Austin Fried Chicken Revival,Scrappy Jud Newcomb,Lucy's Fried Chicken,Scrappy Jud Newcomb,2013-03-15 16:00:00',2013-03-15 17:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/496feb4b6f479fad49dbbc3eeb0a9635,-0,,"Friday March 15, 2013 4:00pm - 5:00pm",Friday,3,15,2013,4:00pm,pm,16,0,5:00pm,pm,17,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
758,Lucy's South by South Austin Fried Chicken Revival,Beaver Nelson,Lucy's Fried Chicken,Beaver Nelson,2013-03-15 17:00:00',2013-03-15 18:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/a1fc8cae8329f7cc8f9b9cecd58a097c,-0,,"Friday March 15, 2013 5:00pm - 6:00pm",Friday,3,15,2013,5:00pm,pm,17,0,6:00pm,pm,18,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
884,Lucy's South by South Austin Fried Chicken Revival,Giulia Millanta,Lucy's Fried Chicken,Giulia Millanta,2013-03-16 12:00:00',2013-03-16 13:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/7d069c3b58fae9c7dd06f3ce222180a3,-0,,"Saturday March 16, 2013 12:00pm - 1:00pm",Saturday,3,16,2013,12:00pm,pm,12,0,1:00pm,pm,13,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
909,Lucy's South by South Austin Fried Chicken Revival,Leo Rondeau,Lucy's Fried Chicken,Leo Rondeau,2013-03-16 13:00:00',2013-03-16 14:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/20c5af3a30ef6e7bb9b1945188cbdc31,-0,,"Saturday March 16, 2013 1:00pm - 2:00pm",Saturday,3,16,2013,1:00pm,pm,13,0,2:00pm,pm,14,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
950,Lucy's South by South Austin Fried Chicken Revival,Randy Weeks,Lucy's Fried Chicken,Randy Weeks,2013-03-16 14:00:00',2013-03-16 15:00:00',2218 College Ave,Austin,TX,78704,http://austin2013.sched.org/event/a0387554cc24d389b14b518b7835e1d6,-0,,"Saturday March 16, 2013 2:00pm - 3:00pm",Saturday,3,16,2013,2:00pm,pm,14,0,3:00pm,pm,15,0,"Lucy's Fried Chicken (2218 College Ave, Austin, TX 78704)","2218 College Ave, Austin, TX 78704",2218 College Ave,Austin,TX,78704,-0,,#N/A
159,Macbeth Footwear Presents Filter on Rainey Street!,The Wild Feathers,Lustre Pearl,"The Wild Feathers | Ricky Young, Joel King, Taylor Burns and Preston | Wimberly, grew up steeped in music; playing solo gigs, touring with local bands and working at venues. The four guys came together in Austin in 2010 through coincidence, mutual friends, and a shared love of the classics: Petty, Dylan, Cash, The Band, Allman Bros, Neil Young and Willie Nelson. They immediately began playing together | and became The Wild Feathers. The young band spent the next year writing and defining their sound and touring a…",2013-03-13 14:00:00',2013-03-13 15:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/944be306e532da64cbf6ba4b4252a567,http://filtermagazine.com/index.php/rsvp/entry/macbeth_presents_filter_on_rainey_showcase_2013,"Band, Unofficial, 21+","Wednesday March 13, 2013 2:00pm - 3:00pm",Wednesday,3,13,2013,2:00pm,pm,14,0,3:00pm,pm,15,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
181,Macbeth Footwear Presents Filter on Rainey Street!,Solid Gold,Lustre Pearl,"Solid Gold | So the Portuguese have this saying: saudade, a single word that summarizes an entire state of being, a lingering sense of longing for lost love and sepiatoned snapshots of yesterday. The way Solid Gold sees it, saudade might as well be as the subtitle of their second album: Eat Your Young, a slowburning set of skittish synths, glassy beats, ripple effect riffs, and melancholic melodies that leave you wondering what left a trail of scar tissue deep within the group’s core trio (frontman Zack …",2013-03-13 15:00:00',2013-03-13 16:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/20f813e9b6145f8ccc77f0ee026365bc,http://filtermagazine.com/index.php/rsvp/entry/macbeth_presents_filter_on_rainey_showcase_2013,"Band, Unofficial, 21+","Wednesday March 13, 2013 3:00pm - 4:00pm",Wednesday,3,13,2013,3:00pm,pm,15,0,4:00pm,pm,16,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
205,Macbeth Footwear Presents Filter on Rainey Street!,In the Valley Below,Lustre Pearl,"In The Valley Below | In The Valley Below is a new musical pairing delivering hushed swirls of male and female vocals forged with dark stories of brooding riddles and romance. Currently based in the Echo Park area of Los Angeles, Angela Gail and Jeffrey Jacob have crafted a sultry collection of melodic duets in a bed of rumbling drums, synth machines, gritty guitars, and layers of strange and dreamy keyboards.http://inthevalleybelow.com",2013-03-13 16:00:00',2013-03-13 17:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/f67bc0ced92077de9a6dae3d72ada501,http://filtermagazine.com/index.php/rsvp/entry/macbeth_presents_filter_on_rainey_showcase_2013,"Band, Unofficial, 21+","Wednesday March 13, 2013 4:00pm - 5:00pm",Wednesday,3,13,2013,4:00pm,pm,16,0,5:00pm,pm,17,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
222,Macbeth Footwear Presents Filter on Rainey Street!,!!!,Lustre Pearl,!!!,2013-03-13 17:00:00',2013-03-13 18:00:00',97 Rainey St,,,,http://austin2013.sched.org/event/565dea796177be14c5878952f5a61225,http://filtermagazine.com/index.php/rsvp/entry/macbeth_presents_filter_on_rainey_showcase_2013,"Band, Unofficial, 21+","Wednesday March 13, 2013 5:00pm - 6:00pm",Wednesday,3,13,2013,5:00pm,pm,17,0,6:00pm,pm,18,0,Lustre Pearl (97 Rainey St),97 Rainey St,97 Rainey St,,,,"Band, Unofficial, Tags 21+","Band, Unofficial, Tags 21+",#N/A
88,Molotov Stage - Guitartown + Conqueroo Kickoff Party (M Music & Musicians),Willie Nile,The Dogwood / Molotov,Willie Nile,2013-03-13 11:35:00',2013-03-13 12:35:00',715 W. 6th St,Austin,TX,78701,http://austin2013.sched.org/event/bce107afedb1cbd548c171b8611f8fee,http://www.facebook.com/events/545547602131055/,"Band, Unofficial","Wednesday March 13, 2013 11:35am - 12:35pm",Wednesday,3,13,2013,11:35am,am,11,35,12:35pm,pm,12,35,"The Dogwood / Molotov (715 W. 6th St, Austin, Texas 78701)","715 W. 6th St, Austin, Texas 78701",715 W. 6th St,Austin,TX,78701,"The Dogwood / Molotov (715 W. 6th St, Austin, Texas 78701), Band, Unofficial","Band, Unofficial",#N/A
125,Molotov Stage - Guitartown + Conqueroo Kickoff Party (M Music & Musicians),Chris Stamey,The Dogwood / Molotov,"Chris Stamey | owner | Modern Recording | While his prior work has established Stamey as an incisive songwriter, compelling performer and innovative sonic architect, Lovesick Blues finds the artist staking out some new songwriting territory, with inspired results. Such vividly forthright new tunes as ""Skin,"" ""London,"" ""Wintertime"" and ""I Wrote This Song for You"" deliver bittersweet, personal lyrics and inventive acoustic arrangements that employ strings, woodwinds and vocal harmonies to evoke the songs' emotio…",2013-03-13 12:35:00',2013-03-13 13:35:00',715 W. 6th St,Austin,TX,78701,http://austin2013.sched.org/event/babfa6756683a77f110c96c6608c5339,http://www.facebook.com/events/545547602131055/,"Band, Unofficial","Wednesday March 13, 2013 12:35pm - 1:35pm",Wednesday,3,13,2013,12:35pm,pm,12,35,1:35pm,pm,13,35,"The Dogwood / Molotov (715 W. 6th St, Austin, Texas 78701)","715 W. 6th St, Austin, Texas 78701",715 W. 6th St,Austin,TX,78701,"The Dogwood / Molotov (715 W. 6th St, Austin, Texas 78701), Band, Unofficial","Band, Unofficial",#N/A
