"CYC Fitness Spin & Drenched Class","Flavorpill Sanctuary @ #Feed","A fast and furious 40 minutes of high-intensity exercise guaranteed to rock your booty. First up is 20 minutes of CYC, a powerful spin session. That's followed by 20 minutes of Drenched by Keoni Hudoba, which focuses on strength, speed, and endurance via martial arts and plyometric sequences. Powered by Windows 8.","2013-03-09 10:00:00","2013-03-09 10:00:00","700 Congress Avenue","Austin","TX","78701","http://austin2013.sched.org/event/0fce40e13547e10544dc52299871c972","Party, Unofficial","http://beta.flavorpill.com/events/5127c9e6db2d5407c200006e"
"Desire to Inspire - Women's Empowerment Brunch","McCallum High School Cafeteria","Ladies, grab your friends and join us for a swanky brunch plus motivational and educational panel discussions featuring successful, talented and spiritual women living in Austin and surrounding cities!  
Early ticket purchase is highly recommended as the venue has limited space. Tickets will not be sold at the door.","2013-03-09 10:00:00","2013-03-09 14:00:00","5600 Sunshine Drive","Austin","TX","78756","http://austin2013.sched.org/event/f6eca568159a72e4c1a6abc12161b821","Party, Unofficial","na"
"Gigya Grill Breakfast","Copa","Kick off your day at the Gigya Grill Breakfast! 
Jumpstart your morning with coffee, light breakfast, and good conversation. Meet other innovators in the social marketing space and chat with Gigya's product experts and leadership team.","2013-03-09 10:00:00","2013-03-09 12:00:00","217 Congress Ave","","","","http://austin2013.sched.org/event/c4515b2d351ec3d047015e0129808121","Party, Unofficial","na"
"Hackney House Austin","Hackney House","The Hackney team will be setting up as Hackney House Austin ﾖ an international travelling ﾑcapsuleﾒ edition of 2012ﾒs stunning and successful urban pop-up space, set up in Hackney's Shoreditch district during last yearﾒs Olympic Games. 
For four days only, Hackney House Austin will transform a 3,000+ sq ft space on 6th Street into the ultimate Hackney-inspired workshop space. Through a carefully curated programme of Art, Design, Music, Film, Product and Events, 25 local businesses will have the opportunity to spotlight their work, network with Austin friends, entertain and enlighten, all within an exceptional space. 
By day, Hackney House Austin will be a welcoming hangout, complete with free WIFI and coffee, meeting spaces, and power chargers. The space will be filled with a curated programme of short films by Protein, onedotzero and ITV. The Sugru repair shop will be open for business, and youﾒll be invited to drop by and pick up your pre-ordered business cards by Moo. 
The afternoons see us amp up the pace with panels and workshops by MakieLab and onedotzero, as well as a screening of Choose Your Own Documentary presented by ITV. Protein will (re)launch its premium video content platform Protein TV at the ﾑFuture of TVﾒ forum, featuring experts in the field of television and hosted by Proteinﾒs Founder and CEO William Rowe.","2013-03-09 10:00:00","2013-03-09 14:00:00","119 West 6th Street","Austin","TX","78701","http://austin2013.sched.org/event/43125a028a8161f02d803a7299cf2dea","Party, Unofficial","http://www.eventbrite.co.uk/org/3305709110?s=12739300"
"KickTV Soccer Viewing Party","Fado Irish Pub","Join KICKTV for some EPL and European matches. Play FIFA and win prizes!","2013-03-09 10:00:00","2013-03-09 16:00:00","214 W 4th St","Austin","TX","78701","http://austin2013.sched.org/event/98a6494d7242b5e97fdd98e18633f4e3","Party, Unofficial","https://www.facebook.com/events/216756178462470/"
"Wildfire Reggae & Arts Festival","The Music Ranch","3 day passes and single day tickets available at: http://wrafest.com/ 
March 9th: 
Pillar of Zion 
King Schascha & Irusalem 
El Dub 
New Reb 
Jet West 
Arden Park Roots 
Bujie & The Highrise 
The Rafiki Project 
Axis Unity 
Naia Kete 
T.u.g.g 
Beyond I Sight 
Ashes of Babylon 
The Expanders 
Don Carlos","2013-03-09 10:00:00","2013-03-09 03:00:00","5220 N FM 973","Austin","TX","78724","http://austin2013.sched.org/event/80d3562b2a25e558ffb95a12803df149","Party, Unofficial","na"
"Yammer Meetup","Hangar Lounge","Yammer is coming to SXSW, and we'd love to see you! We build enterprise social networks that help companies work better; now let's get social in person -- at an awesome SXSW downtown venue. Come and hang out to expierence everything that Yammer has to offer. 
Looking for a job? We've got recruiters on hand! Looking for inovative ways to integrate with the Yammer API? We've got that too! Looking to have a good time and define the future of work? Come on in! Come meet the industry luminaries, customers and the Yammer team. You never know when CEO David Sacks and VP of Engineering Kris Gale may also make an appearance!  
Food and, of course, drinks will be provided throughout the day along with music on the Hangar Lounge roof deck!  
Schedule 
Food and, of course, drinks will be provided throughout the day along with music on the Hangar Lounge roof deck!  
12pm-2pm ""Platform Developer Showcase"" 
Come by to see all of the fun and creative ways that companies have leveraged Yammer for their apps and product integrations. 
2pm-4pm ""Project Bonfire""Project Bonfire is a Interactive session for Community Managers and social business aficionados. It blends a bit of inspiration and discussion with the brightest minds in the industry. For more information about the event, please visit: project-bonfire.com","2013-03-09 10:00:00","2013-03-09 18:00:00","318 Colorado St","Austin","TX","78701","http://austin2013.sched.org/event/86fe7ecbbcb0f4088baf1c4565d1e1d2","Party, Unofficial","http://www.eventbrite.com/event/4507704666/sched"
"GoNews Austin Live Interview (South by GoLab)","GoLab Austin","Shumway Ink., a GoLab partner, will be recording presentations delivered by company representatives participating in GoNews Austin. Afterwards, stick around for the Plantronics Smarter Working Demo Center starting at 3pm, and the Identity Biergarten at 5pm, featuring live music by Ryan DeSiato; fine art by Tina Schweiger; Cartoonist Benjamin Frisch; freshly-baked pretzels; beer kegs from local breweries; wine; strong coffee; iPAD giveaways sponsored by Jive Software; prizes; VIP gifts; wristbands by OneID. All FREE and no badge is required!","2013-03-09 11:00:00","2013-03-09 15:00:00","621 E. 6th St.","Austin","TX","78701","http://austin2013.sched.org/event/0321972fb2cba52955fb73ad70d978e0","Party, Unofficial","na"
"North of 41 Lounge","Fogo de Chao","We will be doing various product giveaways all weekend.  We will be hosting a number of parties throughout the weekend. 
Make sure to stop in at the North of 41 Lounge to charge up your laptop and grab a drink with friends.  We have plenty of space for meetings and while you are in the venue, check out the companies who are displaying at the lounge. The North of 41 Lounge also has free WiFi access along with our VIP Blogger Lounge.","2013-03-09 11:00:00","2013-03-09 17:30:00","309 E. 3rd St","Austin","TX","","http://austin2013.sched.org/event/6a954df6945bfe3120e7f94e702e7351","Party, Unofficial","na"
"Smarter Working (GoLab Austin)","GoLab Austin","Insiders know that some of the most exciting and important events that take place in Austin this time of year are on the fringe of the interactive festival happening in downtown Austin, March 8-12. South by GoLab (SXGoLab) is THE event for technology-focused companies and the businesses that serve them. 
11:00am ﾖ 3:00pm ﾖ GoNews Austin Live Interviews / Suite 200 
Shumway Ink., a GoLab partner, will be recording presentations delivered by company representatives participating in GoNews Austin. 
3:00pm ﾖ 8:30pm ﾖ Smarter Working Demo Center / Suite 200 
Sponsored by Plantronics 
See demos from partners who use Plantronicsﾒ APIs to tap into headset sensors. The context aware headset is here and open for business. 
5:00pm ﾖ 8:30pm ﾖ VIP Coffee Lounge & Presentation Theater / Suite 100 
Sponsored by MindQuilt, a GoLab Partner. 
5:00pm ﾖ 6:00pm ﾖ Partner Announcements / Suite 100 
5:00pm ﾖ 8:30pm ﾖ Identity Biergarten / Suite 200 
Live music by Ryan Desiato; fine art by Tina Schweiger; cartoonist Benjamin Frisch; freshly baked pretzels; beer kegs from local breweries; wine; strong coffee; iPAD giveaways sponsored by Jive Software, prizes; VIP gifts; wristbands by OneID 
6:30pm- 7:30pm ﾖ PR Over Coffee: meet Tech Bloggers / Suite 100 
8:30pm -10:30pm ﾖ Biergarten Afterburner / El Sol Y La Luna 
Sponsored by Salsa Mobi, a GoLab partner. 
More info: https://golabaustin.thundertix.com/events/32641","2013-03-09 11:00:00","2013-03-09 22:30:00","621 E. 6th St.","Austin","TX","78701","http://austin2013.sched.org/event/71ffd63b82625b1b2820b3f89f7d7205","Party, Unofficial","na"
"Sunrise Yoga Fusion by Crunch Gyms","Flavorpill Sanctuary @ #Feed","Jump-start your day with a class that builds strength and flexibility with both yoga & pilates. Yoha mats provided. DJ'ed by Natasha Blank, and powered by Windows 8.","2013-03-09 11:00:00","2013-03-09 11:00:00","700 Congress Avenue","Austin","TX","78701","http://austin2013.sched.org/event/c78b4d6d39c2406eba3e60fe289411c2","Party, Unofficial","http://beta.flavorpill.com/events/5127ccc5e6611004b7000437"
"Tech Career Expo","Rivals Steakhouse","Tech Career Expo - http://TechCareerExpo.com - is the premier job fair showcasing the best tech jobs and career opportunities available. This is the ideal place for you to meet with and discuss employment with top companies ﾖ from startups to large firms ﾖ in a casual, creative environment (Rivals Steakhouse). Professionals involved in all aspects of technology (from engineering, programming and design, to marketing, sales, management and more) are welcome to participate.  
Participating Companies include: Amazon Music, ARC, Athenahealth, Bazaarvoice, Comcast,  
CompassLearning, CSID, Data Foundry, Dell, Digby, ebay, Enova, Evernote, Gemalto, General Motors, Groupon, HostGator.com, Intel, ISIS Mobile Commerce, Luna Data Solutions, Inc., MapMyFITNESS, Inc., Microsoft, Mitratech, Myspace, Pandora, Patient Conversation Media, Quantcast, Reddwerks, SailPoint Technologies, Samsung Austin Semiconductor, SendGrid, Sparefoot, Spredfast, SurveyMonkey, T3, Texas Windstorm Insurance Association (TWIA), The Advisory Board, Viacom, Visa, Volusion, WhaleShark Media, Inc., Yelp, Yodle, and Zoosk. 
(Visit http://TechCareerExpo.com for current list)","2013-03-09 11:00:00","2013-03-09 17:00:00","311 E 5th St","","","","http://austin2013.sched.org/event/28456c4d2c11131b23ee761779a8875f","Party, Unofficial","na"
"Midnight Lit Lounge","Midnight Cowboy","Looking to mingle with some of the biggest authors speaking at SXSW this March? Here's an exclusive chance make meaningful connections with thought leaders in the fields of media, marketing and business. 
Speakers 
Douglas Rushkoff","2013-03-09 11:45:00","2013-03-09 13:15:00","313 E 6th St","Austin","TX","78701","http://austin2013.sched.org/event/9aaeed8afd52a1cb8b9dbcdae99c29ab","Party, Unofficial","http://www.togather.com/rushkoff"
"Dirty Yoga by Crunch Gyms","Flavorpill Sanctuary @ #Feed","Cardio + Yoga = Dirty Yoga. Guaranteed to get your heart rate up! Powered by Windows.","2013-03-09 12:00:00","2013-03-09 12:00:00","700 Congress Avenue","Austin","TX","78701","http://austin2013.sched.org/event/647cec180f9b46ae2079adf28b169c04","Party, Unofficial","http://beta.flavorpill.com/events/5127cff9be37da08f6000122"
"Food Crawl 2013 (A Taste of Koko)","Jo's Coffee","Join foodies, creators, hackers, and techies for the first SXSW Food Crawl. 
Meet the founders of talented food start-ups, learn about upcoming technologies, and witness the next great food idea!","2013-03-09 12:00:00","2013-03-09 14:00:00","242 W 2nd St","Austin","TX","78701","http://austin2013.sched.org/event/2e3e6777202abb9cf5bf475c23292024","Party, Unofficial","na"
"Gigya Grill Luncheon","Copa","Eat, Drink, and Be Social! 
Share a meal with the top minds in digital and social. Lunch is on us!","2013-03-09 12:00:00","2013-03-09 14:00:00","217 Congress Ave","","","","http://austin2013.sched.org/event/ec6ebd5ee19321bf650c0c12accb78e0","Party, Unofficial","na"
